,trial_index,stim_0,stim_1,stim_2,rater,last_selected,selected,session
9381,10568,2634,2469,3836,5166,1,1,0
9382,10568,2634,4333,3836,5166,1,1,0
9383,10568,2634,3933,3836,5166,1,1,0
9384,10569,3733,4494,4560,5166,3,0,0
9385,10569,3735,4494,4560,5166,0,1,0
9386,10569,3735,4113,4560,5166,1,2,0
9387,10569,3735,4113,3183,5166,2,2,0
9388,10569,3735,4113,3420,5166,2,2,0
9389,10569,3735,4113,3084,5166,2,0,0
9390,10569,3641,4113,3084,5166,0,0,0
9391,10569,4348,4113,3084,5166,0,0,0
9392,10570,2694,3814,3267,5166,3,0,0
9393,10570,4100,3814,3267,5166,0,0,0
9394,10570,3967,3814,3267,5166,0,2,0
9395,10570,3967,3814,3350,5166,2,2,0
9396,10570,3967,3814,3969,5166,2,2,0
9397,10570,3967,3814,3699,5166,2,0,0
9398,10570,3680,3814,3699,5166,0,0,0
9399,10570,4200,3814,3699,5166,0,0,0
9400,10571,4565,4175,4335,5166,3,2,0
9401,10571,4565,4175,3859,5166,2,0,0
9402,10571,3836,4175,3859,5166,0,0,0
9403,10571,3170,4175,3859,5166,0,2,0
9404,10571,3170,4175,3371,5166,2,2,0
9405,10571,3170,4175,3676,5166,2,2,0
9406,10571,3170,4175,4272,5166,2,2,0
9407,10571,3170,4175,3899,5166,2,2,0
9408,10572,3478,3782,3733,5166,3,1,0
9409,10572,3478,3658,3733,5166,1,1,0
9410,10572,3478,2976,3733,5166,1,1,0
9411,10572,3478,4611,3733,5166,1,1,0
9412,10572,3478,2977,3733,5166,1,1,0
9413,10572,3478,4323,3733,5166,1,0,0
9414,10572,2705,4323,3733,5166,0,0,0
9415,10572,3326,4323,3733,5166,0,1,0
9416,10573,4113,4366,4008,5166,3,0,0
9417,10573,3699,4366,4008,5166,0,1,0
9418,10573,3699,4290,4008,5166,1,2,0
9419,10573,3699,4290,3969,5166,2,2,0
9420,10573,3699,4290,2882,5166,2,1,0
9421,10573,3699,4062,2882,5166,1,1,0
9422,10573,3699,4333,2882,5166,1,1,0
9423,10573,3699,2559,2882,5166,1,1,0
9424,10575,3183,3597,2634,5167,3,2,0
9425,10575,3183,3597,3350,5167,2,0,0
9426,10575,2623,3597,3350,5167,0,2,0
9427,10575,2623,3597,4560,5167,2,2,0
9428,10575,2623,3597,2690,5167,2,1,0
9429,10575,2623,2882,2690,5167,1,1,0
9430,10575,2623,3699,2690,5167,1,1,0
9431,10575,2623,4287,2690,5167,1,2,0
9432,10576,4232,4323,3735,5167,3,2,0
9433,10576,4232,4323,2537,5167,2,2,0
9434,10576,4232,4323,4101,5167,2,2,0
9435,10576,4232,4323,4287,5167,2,2,0
9436,10576,4232,4323,4318,5167,2,2,0
9437,10576,4232,4323,2869,5167,2,0,0
9438,10576,3876,4323,2869,5167,0,1,0
9439,10576,3876,2688,2869,5167,1,1,0
9440,10577,4542,4021,3148,5167,3,1,0
9441,10577,4542,3270,3148,5167,1,1,0
9442,10577,4542,4514,3148,5167,1,2,0
9443,10577,4542,4514,3052,5167,2,2,0
9444,10577,4542,4514,4666,5167,2,2,0
9445,10577,4542,4514,4244,5167,2,2,0
9446,10577,4542,4514,3511,5167,2,2,0
9447,10577,4542,4514,2559,5167,2,2,0
9448,10578,3876,2862,4199,5167,3,2,0
9449,10578,3876,2862,2913,5167,2,2,0
9450,10578,3876,2862,2927,5167,2,1,0
9451,10578,3876,2635,2927,5167,1,1,0
9452,10578,3876,2904,2927,5167,1,1,0
9453,10578,3876,3298,2927,5167,1,1,0
9454,10578,3876,4696,2927,5167,1,1,0
9455,10578,3876,4293,2927,5167,1,2,0
9456,10579,4649,4021,3676,5167,3,2,0
9457,10579,4649,4021,4062,5167,2,2,0
9458,10579,4649,4021,4494,5167,2,1,0
9459,10579,4649,3680,4494,5167,1,1,0
9460,10579,4649,3972,4494,5167,1,1,0
9461,10579,4649,4579,4494,5167,1,2,0
9462,10579,4649,4579,3874,5167,2,2,0
9463,10579,4649,4579,3782,5167,2,2,0
9464,10580,2927,3735,3322,5167,3,2,0
9465,10580,2927,3735,4157,5167,2,2,0
9466,10580,2927,3735,2464,5167,2,2,0
9467,10580,2927,3735,4514,5167,2,0,0
9468,10580,3916,3735,4514,5167,0,0,0
9469,10580,3836,3735,4514,5167,0,1,0
9470,10580,3836,4101,4514,5167,1,1,0
9471,10580,3836,2888,4514,5167,1,1,0
9472,10581,3721,4005,2537,5167,3,2,0
9473,10581,3721,4005,4542,5167,2,2,0
9474,10581,3721,4005,4106,5167,2,2,0
9475,10581,3721,4005,4078,5167,2,2,0
9476,10581,3721,4005,4534,5167,2,1,0
9477,10581,3721,2442,4534,5167,1,2,0
9478,10581,3721,2442,4199,5167,2,2,0
9479,10581,3721,2442,4611,5167,2,2,0
9480,10582,4290,4484,4423,5167,3,1,0
9481,10582,4290,4649,4423,5167,1,2,0
9482,10582,4290,4649,3322,5167,2,2,0
9483,10582,4290,4649,4579,5167,2,1,0
9484,10582,4290,4175,4579,5167,1,1,0
9485,10582,4290,4318,4579,5167,1,2,0
9486,10582,4290,4318,4135,5167,2,2,0
9487,10582,4290,4318,4335,5167,2,2,0
9488,10583,3782,3511,3061,5167,3,0,0
9489,10583,4505,3511,3061,5167,0,0,0
9490,10583,3967,3511,3061,5167,0,0,0
9491,10583,4696,3511,3061,5167,0,0,0
9492,10583,4514,3511,3061,5167,0,1,0
9493,10583,4514,4005,3061,5167,1,2,0
9494,10583,4514,4005,3641,5167,2,2,0
9495,10583,4514,4005,4494,5167,2,2,0
9496,10584,3683,3733,3285,5167,3,2,0
9497,10584,3683,3733,3478,5167,2,1,0
9498,10584,3683,3814,3478,5167,1,2,0
9499,10584,3683,3814,3479,5167,2,2,0
9500,10584,3683,3814,3350,5167,2,1,0
9501,10584,3683,3597,3350,5167,1,1,0
9502,10584,3683,4335,3350,5167,1,2,0
9503,10584,3683,4335,3735,5167,2,2,0
9504,10585,2977,2586,4505,5167,3,2,0
9505,10585,2977,2586,4649,5167,2,1,0
9506,10585,2977,4287,4649,5167,1,0,0
9507,10585,3420,4287,4649,5167,0,0,0
9508,10585,4272,4287,4649,5167,0,0,0
9509,10585,2635,4287,4649,5167,0,0,0
9510,10585,4199,4287,4649,5167,0,0,0
9511,10585,4544,4287,4649,5167,0,0,0
9512,10586,4290,4106,3916,5167,3,0,0
9513,10586,3046,4106,3916,5167,0,0,0
9514,10586,2888,4106,3916,5167,0,0,0
9515,10586,3298,4106,3916,5167,0,2,0
9516,10586,3298,4106,4135,5167,2,2,0
9517,10586,3298,4106,4005,5167,2,2,0
9518,10586,3298,4106,3934,5167,2,2,0
9519,10586,3298,4106,4021,5167,2,2,0
9520,10587,4200,4229,3285,5167,3,1,0
9521,10587,4200,3371,3285,5167,1,1,0
9522,10587,4200,2586,3285,5167,1,1,0
9523,10587,4200,4272,3285,5167,1,1,0
9524,10587,4200,4287,3285,5167,1,1,0
9525,10587,4200,4417,3285,5167,1,1,0
9526,10587,4200,3192,3285,5167,1,2,0
9527,10587,4200,3192,2888,5167,2,2,0
9528,10588,2796,2882,3658,5167,3,0,0
9529,10588,2641,2882,3658,5167,0,0,0
9530,10588,4340,2882,3658,5167,0,0,0
9531,10588,3874,2882,3658,5167,0,0,0
9532,10588,4044,2882,3658,5167,0,0,0
9533,10588,3934,2882,3658,5167,0,2,0
9534,10588,3934,2882,4333,5167,2,2,0
9535,10588,3934,2882,4157,5167,2,0,0
9536,10589,3836,3420,4696,5167,3,2,0
9537,10589,3836,3420,3410,5167,2,2,0
9538,10589,3836,3420,3501,5167,2,2,0
9539,10589,3836,3420,3298,5167,2,2,0
9540,10589,3836,3420,4565,5167,2,1,0
9541,10589,3836,4514,4565,5167,1,0,0
9542,10589,4113,4514,4565,5167,0,0,0
9543,10589,3735,4514,4565,5167,0,0,0
9544,10590,3211,3934,3676,5167,3,1,0
9545,10590,3211,4323,3676,5167,1,0,0
9546,10590,3836,4323,3676,5167,0,0,0
9547,10590,3192,4323,3676,5167,0,0,0
9548,10590,4350,4323,3676,5167,0,0,0
9549,10590,3874,4323,3676,5167,0,0,0
9550,10590,3969,4323,3676,5167,0,0,0
9551,10590,3170,4323,3676,5167,0,0,0
9552,10591,3046,3933,4417,5167,3,0,0
9553,10591,3176,3933,4417,5167,0,0,0
9554,10591,2625,3933,4417,5167,0,0,0
9555,10591,3564,3933,4417,5167,0,0,0
9556,10591,3760,3933,4417,5167,0,0,0
9557,10591,3841,3933,4417,5167,0,0,0
9558,10591,4101,3933,4417,5167,0,0,0
9559,10591,2807,3933,4417,5167,0,0,0
9560,10592,4534,3828,2641,5167,3,0,0
9561,10592,3501,3828,2641,5167,0,0,0
9562,10592,3969,3828,2641,5167,0,0,0
9563,10592,3846,3828,2641,5167,0,0,0
9564,10592,3859,3828,2641,5167,0,0,0
9565,10592,3780,3828,2641,5167,0,0,0
9566,10592,2506,3828,2641,5167,0,0,0
9567,10592,3733,3828,2641,5167,0,0,0
9568,10593,3874,3019,3859,5167,3,0,0
9569,10593,3322,3019,3859,5167,0,0,0
9570,10593,4244,3019,3859,5167,0,1,0
9571,10593,4244,2754,3859,5167,1,2,0
9572,10593,4244,2754,3735,5167,2,0,0
9573,10593,2888,2754,3735,5167,0,0,0
9574,10593,3270,2754,3735,5167,0,0,0
9575,10593,4305,2754,3735,5167,0,0,0
9576,10594,3683,4005,2913,5167,3,2,0
9577,10594,3683,4005,3317,5167,2,2,0
9578,10594,3683,4005,3780,5167,2,2,0
9579,10594,3683,4005,3859,5167,2,2,0
9580,10594,3683,4005,3046,5167,2,2,0
9581,10594,3683,4005,3176,5167,2,2,0
9582,10594,3683,4005,2693,5167,2,2,0
9583,10594,3683,4005,2807,5167,2,0,0
9584,10595,3501,4318,4466,5167,3,1,0
9585,10595,3501,3511,4466,5167,1,1,0
9586,10595,3501,3048,4466,5167,1,1,0
9587,10595,3501,2623,4466,5167,1,0,0
9588,10595,3322,2623,4466,5167,0,0,0
9589,10595,3828,2623,4466,5167,0,0,0
9590,10595,3676,2623,4466,5167,0,0,0
9591,10595,4113,2623,4466,5167,0,0,0
9592,10596,2717,3676,3780,5167,3,2,0
9593,10596,2717,3676,2977,5167,2,2,0
9594,10596,2717,3676,4366,5167,2,0,0
9595,10596,4676,3676,4366,5167,0,0,0
9596,10596,4229,3676,4366,5167,0,0,0
9597,10596,3972,3676,4366,5167,0,0,0
9598,10596,3326,3676,4366,5167,0,0,0
9599,10596,3479,3676,4366,5167,0,0,0
9600,10597,4505,4290,2976,5167,3,2,0
9601,10597,4505,4290,4297,5167,2,2,0
9602,10597,4505,4290,3846,5167,2,2,0
9603,10597,4505,4290,2623,5167,2,1,0
9604,10597,4505,3298,2623,5167,1,1,0
9605,10597,4505,3780,2623,5167,1,1,0
9606,10597,4505,4232,2623,5167,1,1,0
9607,10597,4505,2871,2623,5167,1,0,0
9608,10598,2537,3211,3148,5167,3,2,0
9609,10598,2537,3211,3782,5167,2,2,0
9610,10598,2537,3211,2807,5167,2,1,0
9611,10598,2537,3969,2807,5167,1,1,0
9612,10598,2537,2586,2807,5167,1,1,0
9613,10598,2537,3478,2807,5167,1,1,0
9614,10598,2537,4287,2807,5167,1,1,0
9615,10598,2537,4534,2807,5167,1,1,0
9616,10599,2717,3828,3841,5167,3,2,0
9617,10599,2717,3828,2693,5167,2,0,0
9618,10599,4200,3828,2693,5167,0,0,0
9619,10599,4333,3828,2693,5167,0,0,0
9620,10599,4135,3828,2693,5167,0,0,0
9621,10599,3564,3828,2693,5167,0,0,0
9622,10599,2537,3828,2693,5167,0,1,0
9623,10599,2537,4149,2693,5167,1,1,0
9624,10600,4423,4199,3859,5167,3,0,0
9625,10600,3148,4199,3859,5167,0,0,0
9626,10600,2869,4199,3859,5167,0,0,0
9627,10600,3326,4199,3859,5167,0,0,0
9628,10600,3211,4199,3859,5167,0,0,0
9629,10600,4611,4199,3859,5167,0,0,0
9630,10600,4232,4199,3859,5167,0,0,0
9631,10600,2506,4199,3859,5167,0,0,0
9632,10601,4350,4544,3046,5167,3,2,0
9633,10601,4350,4544,2977,5167,2,2,0
9634,10601,4350,4544,2705,5167,2,2,0
9635,10601,4350,4544,2608,5167,2,2,0
9636,10601,4350,4544,2586,5167,2,2,0
9637,10601,4350,4544,3859,5167,2,2,0
9638,10601,4350,4544,4113,5167,2,2,0
9639,10601,4350,4544,4696,5167,2,2,0
9640,10602,4542,2559,3967,5167,3,1,0
9641,10602,4542,4333,3967,5167,1,0,0
9642,10602,4505,4333,3967,5167,0,0,0
9643,10602,4318,4333,3967,5167,0,0,0
9644,10602,4149,4333,3967,5167,0,0,0
9645,10602,3846,4333,3967,5167,0,0,0
9646,10602,4106,4333,3967,5167,0,0,0
9647,10602,4021,4333,3967,5167,0,0,0
9648,10603,3876,3972,4305,5167,3,1,0
9649,10603,3876,4008,4305,5167,1,1,0
9650,10603,3876,3782,4305,5167,1,0,0
9651,10603,3683,3782,4305,5167,0,2,0
9652,10603,3683,3782,4200,5167,2,2,0
9653,10603,3683,3782,3846,5167,2,2,0
9654,10603,3683,3782,4318,5167,2,2,0
9655,10603,3683,3782,3052,5167,2,2,0
9656,10604,4696,4021,3501,5167,3,2,0
9657,10604,4696,4021,3420,5167,2,0,0
9658,10604,3192,4021,3420,5167,0,2,0
9659,10604,3192,4021,4008,5167,2,2,0
9660,10604,3192,4021,3046,5167,2,2,0
9661,10604,3192,4021,3876,5167,2,0,0
9662,10604,4106,4021,3876,5167,0,0,0
9663,10604,4289,4021,3876,5167,0,2,0
9664,10605,4290,3680,3371,5167,3,0,0
9665,10605,3828,3680,3371,5167,0,0,0
9666,10605,4611,3680,3371,5167,0,0,0
9667,10605,3176,3680,3371,5167,0,2,0
9668,10605,3176,3680,2442,5167,2,2,0
9669,10605,3176,3680,2760,5167,2,0,0
9670,10605,4540,3680,2760,5167,0,2,0
9671,10605,4540,3680,3270,5167,2,2,0
9672,10606,2690,4318,2913,5167,3,2,0
9673,10606,2690,4318,3317,5167,2,2,0
9674,10606,2690,4318,4466,5167,2,1,0
9675,10606,2690,2688,4466,5167,1,0,0
9676,10606,3270,2688,4466,5167,0,0,0
9677,10606,3836,2688,4466,5167,0,0,0
9678,10606,4287,2688,4466,5167,0,0,0
9679,10606,4542,2688,4466,5167,0,0,0
9680,10607,4287,3680,3967,5167,3,1,0
9681,10607,4287,3046,3967,5167,1,1,0
9682,10607,4287,3252,3967,5167,1,1,0
9683,10607,4287,3836,3967,5167,1,0,0
9684,10607,3564,3836,3967,5167,0,0,0
9685,10607,3052,3836,3967,5167,0,0,0
9686,10607,2963,3836,3967,5167,0,0,0
9687,10607,4232,3836,3967,5167,0,0,0
9688,10608,3325,2807,2869,5167,3,0,0
9689,10608,2913,2807,2869,5167,0,0,0
9690,10608,2705,2807,2869,5167,0,0,0
9691,10608,3549,2807,2869,5167,0,1,0
9692,10608,3549,3317,2869,5167,1,1,0
9693,10608,3549,3859,2869,5167,1,1,0
9694,10608,3549,3972,2869,5167,1,1,0
9695,10608,3549,3270,2869,5167,1,1,0
9696,10609,4358,3176,4350,5167,3,0,0
9697,10609,3899,3176,4350,5167,0,0,0
9698,10609,3993,3176,4350,5167,0,0,0
9699,10609,2608,3176,4350,5167,0,0,0
9700,10609,4297,3176,4350,5167,0,0,0
9701,10609,2634,3176,4350,5167,0,0,0
9702,10609,4323,3176,4350,5167,0,1,0
9703,10609,4323,3564,4350,5167,1,1,0
9704,10610,3836,4358,3061,5167,3,0,0
9705,10610,3735,4358,3061,5167,0,0,0
9706,10610,3170,4358,3061,5167,0,0,0
9707,10610,3564,4358,3061,5167,0,0,0
9708,10610,3933,4358,3061,5167,0,0,0
9709,10610,3683,4358,3061,5167,0,0,0
9710,10610,3782,4358,3061,5167,0,0,0
9711,10610,2537,4358,3061,5167,0,1,0
9712,10611,4290,2635,4135,5167,3,0,0
9713,10611,3170,2635,4135,5167,0,1,0
9714,10611,3170,3881,4135,5167,1,1,0
9715,10611,3170,3564,4135,5167,1,1,0
9716,10611,3170,2690,4135,5167,1,1,0
9717,10611,3170,3421,4135,5167,1,1,0
9718,10611,3170,4113,4135,5167,1,1,0
9719,10611,3170,3350,4135,5167,1,1,0
9720,10612,4101,2904,3658,5167,3,0,0
9721,10612,2773,2904,3658,5167,0,2,0
9722,10612,2773,2904,3680,5167,2,2,0
9723,10612,2773,2904,2807,5167,2,2,0
9724,10612,2773,2904,4287,5167,2,0,0
9725,10612,3285,2904,4287,5167,0,0,0
9726,10612,3933,2904,4287,5167,0,0,0
9727,10612,3699,2904,4287,5167,0,0,0
9728,10653,2869,3899,4676,5169,3,2,0
9729,10653,2869,3899,4466,5169,2,1,0
9730,10653,2869,4666,4466,5169,1,1,0
9731,10653,2869,3019,4466,5169,1,2,0
9732,10653,2869,3019,3621,5169,2,2,0
9733,10653,2869,3019,3972,5169,2,1,0
9734,10653,2869,4272,3972,5169,1,1,0
9735,10653,2869,3916,3972,5169,1,1,0
9736,10654,3048,3046,3339,5169,3,1,0
9737,10654,3048,3874,3339,5169,1,2,0
9738,10654,3048,3874,4494,5169,2,1,0
9739,10654,3048,2862,4494,5169,1,1,0
9740,10654,3048,4361,4494,5169,1,1,0
9741,10654,3048,2963,4494,5169,1,1,0
9742,10654,3048,2586,4494,5169,1,2,0
9743,10654,3048,2586,2625,5169,2,2,0
9744,10655,2635,3760,3859,5169,3,2,0
9745,10655,2635,3760,3641,5169,2,2,0
9746,10655,2635,3760,4021,5169,2,0,0
9747,10655,3052,3760,4021,5169,0,0,0
9748,10655,4542,3760,4021,5169,0,1,0
9749,10655,4542,4540,4021,5169,1,0,0
9750,10655,4078,4540,4021,5169,0,0,0
9751,10655,3967,4540,4021,5169,0,0,0
9752,10656,3183,2464,4534,5169,3,1,0
9753,10656,3183,3814,4534,5169,1,2,0
9754,10656,3183,3814,3859,5169,2,0,0
9755,10656,4175,3814,3859,5169,0,2,0
9756,10656,4175,3814,3267,5169,2,0,0
9757,10656,3270,3814,3267,5169,0,1,0
9758,10656,3270,3325,3267,5169,1,1,0
9759,10656,3270,3478,3267,5169,1,1,0
9760,10657,4423,3322,4505,5169,3,2,0
9761,10657,4423,3322,2586,5169,2,2,0
9762,10657,4423,3322,3511,5169,2,1,0
9763,10657,4423,4106,3511,5169,1,2,0
9764,10657,4423,4106,3621,5169,2,2,0
9765,10657,4423,4106,3325,5169,2,2,0
9766,10657,4423,4106,3916,5169,2,2,0
9767,10657,4423,4106,2882,5169,2,0,0
9768,10658,3252,4666,4323,5169,3,1,0
9769,10658,3252,2904,4323,5169,1,1,0
9770,10658,3252,3780,4323,5169,1,2,0
9771,10658,3252,3780,3874,5169,2,2,0
9772,10658,3252,3780,3420,5169,2,2,0
9773,10658,3252,3780,3019,5169,2,1,0
9774,10658,3252,3326,3019,5169,1,1,0
9775,10658,3252,4348,3019,5169,1,2,0
9776,10659,4323,3846,4232,5169,3,2,0
9777,10659,4323,3846,3836,5169,2,1,0
9778,10659,4323,4361,3836,5169,1,1,0
9779,10659,4323,3148,3836,5169,1,1,0
9780,10659,4323,3421,3836,5169,1,1,0
9781,10659,4323,4290,3836,5169,1,2,0
9782,10659,4323,4290,4044,5169,2,2,0
9783,10659,4323,4290,2469,5169,2,2,0
9784,10660,4287,3084,2773,5169,3,1,0
9785,10660,4287,3501,2773,5169,1,1,0
9786,10660,4287,3298,2773,5169,1,1,0
9787,10660,4287,3699,2773,5169,1,2,0
9788,10660,4287,3699,4666,5169,2,2,0
9789,10660,4287,3699,2641,5169,2,1,0
9790,10660,4287,3317,2641,5169,1,2,0
9791,10660,4287,3317,4084,5169,2,2,0
9792,10661,2760,4494,4361,5169,3,2,0
9793,10661,2760,4494,2977,5169,2,2,0
9794,10661,2760,4494,3699,5169,2,1,0
9795,10661,2760,3846,3699,5169,1,1,0
9796,10661,2760,3052,3699,5169,1,0,0
9797,10661,3410,3052,3699,5169,0,2,0
9798,10661,3410,3052,2796,5169,2,0,0
9799,10661,4564,3052,2796,5169,0,0,0
9800,10662,2537,3326,2888,5169,3,1,0
9801,10662,2537,3420,2888,5169,1,2,0
9802,10662,2537,3420,4540,5169,2,1,0
9803,10662,2537,4232,4540,5169,1,1,0
9804,10662,2537,4366,4540,5169,1,1,0
9805,10662,2537,2862,4540,5169,1,1,0
9806,10662,2537,3972,4540,5169,1,0,0
9807,10662,3048,3972,4540,5169,0,0,0
9808,10663,3046,4340,3859,5169,3,2,0
9809,10663,3046,4340,4484,5169,2,0,0
9810,10663,4514,4340,4484,5169,0,2,0
9811,10663,4514,4340,3170,5169,2,2,0
9812,10663,4514,4340,3028,5169,2,1,0
9813,10663,4514,4084,3028,5169,1,0,0
9814,10663,2871,4084,3028,5169,0,0,0
9815,10663,3721,4084,3028,5169,0,0,0
9816,10664,3899,3699,3028,5169,3,2,0
9817,10664,3899,3699,3564,5169,2,2,0
9818,10664,3899,3699,4358,5169,2,1,0
9819,10664,3899,2869,4358,5169,1,0,0
9820,10664,2705,2869,4358,5169,0,0,0
9821,10664,2634,2869,4358,5169,0,2,0
9822,10664,2634,2869,3859,5169,2,2,0
9823,10664,2634,2869,4175,5169,2,2,0
9824,10665,2705,3972,3421,5169,3,2,0
9825,10665,2705,3972,3325,5169,2,2,0
9826,10665,2705,3972,4158,5169,2,2,0
9827,10665,2705,3972,4244,5169,2,2,0
9828,10665,2705,3972,3267,5169,2,2,0
9829,10665,2705,3972,4540,5169,2,1,0
9830,10665,2705,4514,4540,5169,1,0,0
9831,10665,3676,4514,4540,5169,0,0,0
9832,10666,4417,4333,3211,5169,3,2,0
9833,10666,4417,4333,4676,5169,2,2,0
9834,10666,4417,4333,3969,5169,2,0,0
9835,10666,2807,4333,3969,5169,0,2,0
9836,10666,2807,4333,3916,5169,2,0,0
9837,10666,4157,4333,3916,5169,0,0,0
9838,10666,4611,4333,3916,5169,0,0,0
9839,10666,4318,4333,3916,5169,0,0,0
9840,10667,3176,3285,2904,5169,3,1,0
9841,10667,3176,4323,2904,5169,1,2,0
9842,10667,3176,4323,4494,5169,2,1,0
9843,10667,3176,2693,4494,5169,1,2,0
9844,10667,3176,2693,3270,5169,2,2,0
9845,10667,3176,2693,2963,5169,2,2,0
9846,10667,3176,2693,2976,5169,2,2,0
9847,10667,3176,2693,3421,5169,2,0,0
9848,10668,4505,4113,2634,5169,3,1,0
9849,10668,4505,3621,2634,5169,1,1,0
9850,10668,4505,4542,2634,5169,1,1,0
9851,10668,4505,3211,2634,5169,1,0,0
9852,10668,4350,3211,2634,5169,0,2,0
9853,10668,4350,3211,2963,5169,2,0,0
9854,10668,4514,3211,2963,5169,0,1,0
9855,10668,4514,3046,2963,5169,1,1,0
9856,10669,2773,3252,4417,5169,3,2,0
9857,10669,2773,3252,4175,5169,2,2,0
9858,10669,2773,3252,3721,5169,2,0,0
9859,10669,3841,3252,3721,5169,0,1,0
9860,10669,3841,3019,3721,5169,1,1,0
9861,10669,3841,4423,3721,5169,1,0,0
9862,10669,3828,4423,3721,5169,0,0,0
9863,10669,3780,4423,3721,5169,0,2,0
9864,10670,4423,2869,3317,5169,3,2,0
9865,10670,4423,2869,3972,5169,2,1,0
9866,10670,4423,4361,3972,5169,1,1,0
9867,10670,4423,2623,3972,5169,1,2,0
9868,10670,4423,2623,4305,5169,2,2,0
9869,10670,4423,2623,2559,5169,2,1,0
9870,10670,4423,4293,2559,5169,1,0,0
9871,10670,2717,4293,2559,5169,0,0,0
9872,10671,2694,2796,3782,5169,3,2,0
9873,10671,2694,2796,4113,5169,2,2,0
9874,10671,2694,2796,4649,5169,2,2,0
9875,10671,2694,2796,4244,5169,2,0,0
9876,10671,4135,2796,4244,5169,0,1,0
9877,10671,4135,3846,4244,5169,1,2,0
9878,10671,4135,3846,4540,5169,2,1,0
9879,10671,4135,3549,4540,5169,1,2,0
9880,10672,4358,3814,3916,5169,3,2,0
9881,10672,4358,3814,3285,5169,2,2,0
9882,10672,4358,3814,3501,5169,2,2,0
9883,10672,4358,3814,4199,5169,2,2,0
9884,10672,4358,3814,2927,5169,2,2,0
9885,10672,4358,3814,4078,5169,2,1,0
9886,10672,4358,2537,4078,5169,1,2,0
9887,10672,4358,2537,4348,5169,2,2,0
9888,10673,3478,4323,3270,5169,3,0,0
9889,10673,3479,4323,3270,5169,0,0,0
9890,10673,3814,4323,3270,5169,0,1,0
9891,10673,3814,4232,3270,5169,1,2,0
9892,10673,3814,4232,3148,5169,2,2,0
9893,10673,3814,4232,3836,5169,2,2,0
9894,10673,3814,4232,3721,5169,2,2,0
9895,10673,3814,4232,4611,5169,2,2,0
9896,10674,3350,4293,4135,5169,3,2,0
9897,10674,3350,4293,4335,5169,2,1,0
9898,10674,3350,4062,4335,5169,1,1,0
9899,10674,3350,3676,4335,5169,1,0,0
9900,10674,4494,3676,4335,5169,0,1,0
9901,10674,4494,4113,4335,5169,1,0,0
9902,10674,2690,4113,4335,5169,0,2,0
9903,10674,2690,4113,3760,5169,2,2,0
9904,10675,2625,4505,3621,5169,3,0,0
9905,10675,3298,4505,3621,5169,0,0,0
9906,10675,4021,4505,3621,5169,0,1,0
9907,10675,4021,3721,3621,5169,1,0,0
9908,10675,3046,3721,3621,5169,0,0,0
9909,10675,4666,3721,3621,5169,0,0,0
9910,10675,3972,3721,3621,5169,0,0,0
9911,10675,3410,3721,3621,5169,0,0,0
9912,10676,3350,2537,4100,5169,3,1,0
9913,10676,3350,4361,4100,5169,1,2,0
9914,10676,3350,4361,2469,5169,2,2,0
9915,10676,3350,4361,2888,5169,2,2,0
9916,10676,3350,4361,4534,5169,2,2,0
9917,10676,3350,4361,4158,5169,2,0,0
9918,10676,4157,4361,4158,5169,0,0,0
9919,10676,4044,4361,4158,5169,0,2,0
9920,10677,3836,4287,4335,5169,3,1,0
9921,10677,3836,4305,4335,5169,1,2,0
9922,10677,3836,4305,2608,5169,2,2,0
9923,10677,3836,4305,4505,5169,2,1,0
9924,10677,3836,3326,4505,5169,1,0,0
9925,10677,2871,3326,4505,5169,0,0,0
9926,10677,4021,3326,4505,5169,0,1,0
9927,10677,4021,4417,4505,5169,1,1,0
9928,10678,3052,2773,4676,5169,3,2,0
9929,10678,3052,2773,2754,5169,2,2,0
9930,10678,3052,2773,4113,5169,2,2,0
9931,10678,3052,2773,3421,5169,2,2,0
9932,10678,3052,2773,4229,5169,2,2,0
9933,10678,3052,2773,3270,5169,2,2,0
9934,10678,3052,2773,3298,5169,2,2,0
9935,10678,3052,2773,2807,5169,2,1,0
9936,10679,2586,2796,3828,5169,3,0,0
9937,10679,4293,2796,3828,5169,0,0,0
9938,10679,2807,2796,3828,5169,0,0,0
9939,10679,4417,2796,3828,5169,0,0,0
9940,10679,4149,2796,3828,5169,0,0,0
9941,10679,3061,2796,3828,5169,0,0,0
9942,10679,3814,2796,3828,5169,0,1,0
9943,10679,3814,3048,3828,5169,1,0,0
9944,10680,4544,4135,4540,5169,3,0,0
9945,10680,2888,4135,4540,5169,0,0,0
9946,10680,4542,4135,4540,5169,0,0,0
9947,10680,4350,4135,4540,5169,0,0,0
9948,10680,4106,4135,4540,5169,0,2,0
9949,10680,4106,4135,2913,5169,2,2,0
9950,10680,4106,4135,3676,5169,2,2,0
9951,10680,4106,4135,3933,5169,2,2,0
9952,10681,2904,3211,3814,5169,3,1,0
9953,10681,2904,3876,3814,5169,1,1,0
9954,10681,2904,3828,3814,5169,1,0,0
9955,10681,2717,3828,3814,5169,0,0,0
9956,10681,4287,3828,3814,5169,0,0,0
9957,10681,4565,3828,3814,5169,0,0,0
9958,10681,4236,3828,3814,5169,0,2,0
9959,10681,4236,3828,3934,5169,2,2,0
9960,10682,4318,3876,4560,5169,3,0,0
9961,10682,3899,3876,4560,5169,0,0,0
