,participant_id,group,nativeness,sex,feature,weight
348,6046c35a85aec60f5a09d11c,german,nonnative,male,emb5,0.5000415444374084
349,60bfc9efc639f29ac485ac6d,german,nonnative,female,emb5,0.4999150037765503
350,60060089125e50636ad6719e,german,nonnative,female,emb5,0.5001127123832703
351,60c9f510282b994f965f122d,german,nonnative,male,emb5,0.499994158744812
352,5c33373d01439b0001a09cdc,german,nonnative,male,emb5,0.500129222869873
353,60df43042ab7b3826861bb39,german,nonnative,male,emb5,0.4999188184738159
354,5fef28c2feba31d456459420,german,nonnative,female,emb5,0.5000913739204407
355,5f84ace0af0c021529fc4e3d,german,nonnative,male,emb5,0.4998243451118469
356,60140a6677aab7353e504619,german,nonnative,male,emb5,0.4999381303787231
357,5fb6d4a5ed317d13eac3455e,german,nonnative,male,emb5,0.5000680088996887
358,5f58c7ac49483e055a5b96bb,german,nonnative,male,emb5,0.4998624622821808
359,60fdb038bb7b41e60152a00c,german,nonnative,female,emb5,0.49986532330513
360,5f74af468549be0a901bd70a,english_uk,native,female,emb6,0.5000151991844177
361,5f48b22e88eb74375510b57c,english_uk,native,male,emb6,0.5000606179237366
362,5f53c41a05affe6fdbed5168,english_uk,native,female,emb6,0.5000169277191162
363,60d65a2e6e744e4596cba461,english_uk,native,male,emb6,0.5000622868537903
364,5ea1c0f9b35e1109bb93dd20,english_uk,native,female,emb6,0.4996375143527984
365,609308bde839875a0ed8b8a9,english_uk,native,female,emb6,0.4999843835830688
366,5e94860a9ad2942dc5015711,english_uk,native,female,emb6,0.4998836815357208
367,60c75ff4ee16aa04cfcd60bf,english_uk,native,male,emb6,0.5000895261764526
368,60c7aec75ed5135a58faf813,english_uk,native,female,emb6,0.4997583627700805
369,60d0aebb6fc0867a91db8282,english_uk,native,female,emb6,0.4999442100524902
370,608fef0be7832b05dfd9d56d,english_uk,native,male,emb6,0.5000227689743042
371,6078421a82b88488a16a2b1f,english_uk,native,female,emb6,0.4999731779098511
372,6058dba20257f28be1920c5c,english_uk,native,female,emb6,0.5000739097595215
373,611e6e0371738becff3551d8,english_uk,native,female,emb6,0.5000094771385193
374,61150dc88df7514d99d56af5,english_uk,native,female,emb6,0.5000920295715332
375,5fa3828e70d44c68e35ca305,english_uk,native,male,emb6,0.5000661611557007
376,61203db5c472e102f6a31867,english_uk,native,male,emb6,0.5001686215400696
377,602d25c3cc46516b77b98c28,english_uk,native,female,emb6,0.5002008080482483
378,61197b469838f3a6ccfe0b9a,english_uk,native,female,emb6,0.499940276145935
379,611d378f0cce9add359a8324,english_uk,native,female,emb6,0.5000282526016235
380,60cf278fb23e7b5ac8967490,french,nonnative,female,emb6,0.4999761581420898
381,600816c1eaebcf3751af6865,french,nonnative,female,emb6,0.500139057636261
382,5fc10a0a31a39e0a308b6194,french,nonnative,female,emb6,0.4999831914901733
383,60698d567b61f5cd0c57b368,french,nonnative,female,emb6,0.5001310706138611
384,60c79f56a6ace233a690c537,french,nonnative,female,emb6,0.500083863735199
385,5feb5b328422b4722c08843f,french,nonnative,male,emb6,0.4997978508472442
386,5c6c0ed215875900019bf4d8,french,nonnative,male,emb6,0.4999700784683227
387,60c7cc3edbfd3121e3b553fb,french,nonnative,male,emb6,0.4999698996543884
388,608ae665000987dee19d8934,french,nonnative,male,emb6,0.5000208020210266
389,60a10e1de3ee3737f08a517c,french,nonnative,female,emb6,0.4998838007450104
390,60cb146b583ee0d79a7e80cc,french,nonnative,male,emb6,0.5001204013824463
391,601efedca5824c3e2767c892,french,nonnative,female,emb6,0.4999552369117737
392,60c9019448ea85dc9d85dbdc,french,nonnative,female,emb6,0.4999666213989258
393,5e70e14f8cd169064e5781e9,french,nonnative,male,emb6,0.5001275539398193
394,6001bef6297b5c0f7f6d089b,french,nonnative,male,emb6,0.4999148249626159
395,60db302f9c0d570c7f2e7653,french,nonnative,female,emb6,0.5000134706497192
396,606601c0d781efb83ac2dce4,french,nonnative,male,emb6,0.5000343918800354
397,61070401a557fd863bd0ac26,french,nonnative,male,emb6,0.4999727010726928
398,61090783a01b97fbe95024dc,french,nonnative,female,emb6,0.5001417994499207
399,610bf50184d89a31761e243d,french,nonnative,male,emb6,0.500430166721344
400,60d5c473efa1cf467e529129,german,nonnative,female,emb6,0.4999969005584717
401,60cb0517890a97786899d2ea,german,nonnative,female,emb6,0.4999035894870758
402,601801e07f813cac4bdde144,german,nonnative,male,emb6,0.4999220371246338
403,60da21dd73dff4888b35564f,german,nonnative,male,emb6,0.500001072883606
404,5f4cd7926e1f3e8ed56bd215,german,nonnative,male,emb6,0.5001112222671509
405,60d10503b38976552a1b35da,german,nonnative,male,emb6,0.5001270174980164
406,60d440a71dc9476a8ae48cae,german,nonnative,male,emb6,0.5000365376472473
407,60b819266c656fa8a43d5be1,german,nonnative,male,emb6,0.5001108050346375
408,6046c35a85aec60f5a09d11c,german,nonnative,male,emb6,0.4999227523803711
409,60bfc9efc639f29ac485ac6d,german,nonnative,female,emb6,0.4998298287391662
410,60060089125e50636ad6719e,german,nonnative,female,emb6,0.5000695586204529
411,60c9f510282b994f965f122d,german,nonnative,male,emb6,0.4999865293502807
412,5c33373d01439b0001a09cdc,german,nonnative,male,emb6,0.4999518394470215
413,60df43042ab7b3826861bb39,german,nonnative,male,emb6,0.5000255703926086
414,5fef28c2feba31d456459420,german,nonnative,female,emb6,0.4999876022338867
415,5f84ace0af0c021529fc4e3d,german,nonnative,male,emb6,0.4998236298561096
416,60140a6677aab7353e504619,german,nonnative,male,emb6,0.4999082386493683
417,5fb6d4a5ed317d13eac3455e,german,nonnative,male,emb6,0.5000430345535278
418,5f58c7ac49483e055a5b96bb,german,nonnative,male,emb6,0.4997744262218475
419,60fdb038bb7b41e60152a00c,german,nonnative,female,emb6,0.4998098015785217
420,5f74af468549be0a901bd70a,english_uk,native,female,emb7,0.5000817179679871
421,5f48b22e88eb74375510b57c,english_uk,native,male,emb7,0.5000429749488831
422,5f53c41a05affe6fdbed5168,english_uk,native,female,emb7,0.5000297427177429
423,60d65a2e6e744e4596cba461,english_uk,native,male,emb7,0.5000558495521545
424,5ea1c0f9b35e1109bb93dd20,english_uk,native,female,emb7,0.4997762143611908
425,609308bde839875a0ed8b8a9,english_uk,native,female,emb7,0.4999653100967407
426,5e94860a9ad2942dc5015711,english_uk,native,female,emb7,0.499764084815979
427,60c75ff4ee16aa04cfcd60bf,english_uk,native,male,emb7,0.500038206577301
428,60c7aec75ed5135a58faf813,english_uk,native,female,emb7,0.4998821318149566
429,60d0aebb6fc0867a91db8282,english_uk,native,female,emb7,0.499879390001297
430,608fef0be7832b05dfd9d56d,english_uk,native,male,emb7,0.5000738501548767
431,6078421a82b88488a16a2b1f,english_uk,native,female,emb7,0.4999852776527405
432,6058dba20257f28be1920c5c,english_uk,native,female,emb7,0.5000030994415283
433,611e6e0371738becff3551d8,english_uk,native,female,emb7,0.5000211596488953
434,61150dc88df7514d99d56af5,english_uk,native,female,emb7,0.5000045299530029
435,5fa3828e70d44c68e35ca305,english_uk,native,male,emb7,0.5000297427177429
436,61203db5c472e102f6a31867,english_uk,native,male,emb7,0.5002157688140869
437,602d25c3cc46516b77b98c28,english_uk,native,female,emb7,0.4999551177024841
438,61197b469838f3a6ccfe0b9a,english_uk,native,female,emb7,0.4998713433742523
439,611d378f0cce9add359a8324,english_uk,native,female,emb7,0.4999667406082153
440,60cf278fb23e7b5ac8967490,french,nonnative,female,emb7,0.5000301003456116
441,600816c1eaebcf3751af6865,french,nonnative,female,emb7,0.5000295639038086
442,5fc10a0a31a39e0a308b6194,french,nonnative,female,emb7,0.4999251365661621
443,60698d567b61f5cd0c57b368,french,nonnative,female,emb7,0.5001775622367859
444,60c79f56a6ace233a690c537,french,nonnative,female,emb7,0.5000649690628052
445,5feb5b328422b4722c08843f,french,nonnative,male,emb7,0.4997824728488922
446,5c6c0ed215875900019bf4d8,french,nonnative,male,emb7,0.4998138546943664
447,60c7cc3edbfd3121e3b553fb,french,nonnative,male,emb7,0.4998410940170288
448,608ae665000987dee19d8934,french,nonnative,male,emb7,0.4999527931213379
449,60a10e1de3ee3737f08a517c,french,nonnative,female,emb7,0.4999992847442627
450,60cb146b583ee0d79a7e80cc,french,nonnative,male,emb7,0.4999618530273437
451,601efedca5824c3e2767c892,french,nonnative,female,emb7,0.4998802244663238
452,60c9019448ea85dc9d85dbdc,french,nonnative,female,emb7,0.4999427795410156
453,5e70e14f8cd169064e5781e9,french,nonnative,male,emb7,0.5001178979873657
454,6001bef6297b5c0f7f6d089b,french,nonnative,male,emb7,0.500052809715271
455,60db302f9c0d570c7f2e7653,french,nonnative,female,emb7,0.5000470280647278
456,606601c0d781efb83ac2dce4,french,nonnative,male,emb7,0.4998853504657745
457,61070401a557fd863bd0ac26,french,nonnative,male,emb7,0.4998743832111358
458,61090783a01b97fbe95024dc,french,nonnative,female,emb7,0.5001436471939087
459,610bf50184d89a31761e243d,french,nonnative,male,emb7,0.5001286864280701
460,60d5c473efa1cf467e529129,german,nonnative,female,emb7,0.5001726150512695
461,60cb0517890a97786899d2ea,german,nonnative,female,emb7,0.499981164932251
462,601801e07f813cac4bdde144,german,nonnative,male,emb7,0.4999884963035583
463,60da21dd73dff4888b35564f,german,nonnative,male,emb7,0.5000349879264832
464,5f4cd7926e1f3e8ed56bd215,german,nonnative,male,emb7,0.5001116394996643
465,60d10503b38976552a1b35da,german,nonnative,male,emb7,0.500102698802948
466,60d440a71dc9476a8ae48cae,german,nonnative,male,emb7,0.5000578165054321
467,60b819266c656fa8a43d5be1,german,nonnative,male,emb7,0.4999698400497436
468,6046c35a85aec60f5a09d11c,german,nonnative,male,emb7,0.4999651908874511
469,60bfc9efc639f29ac485ac6d,german,nonnative,female,emb7,0.4999812841415405
470,60060089125e50636ad6719e,german,nonnative,female,emb7,0.5000364184379578
471,60c9f510282b994f965f122d,german,nonnative,male,emb7,0.5000465512275696
472,5c33373d01439b0001a09cdc,german,nonnative,male,emb7,0.4999722242355346
473,60df43042ab7b3826861bb39,german,nonnative,male,emb7,0.4999337196350097
474,5fef28c2feba31d456459420,german,nonnative,female,emb7,0.4999815225601196
475,5f84ace0af0c021529fc4e3d,german,nonnative,male,emb7,0.4998068511486053
476,60140a6677aab7353e504619,german,nonnative,male,emb7,0.4999974966049194
477,5fb6d4a5ed317d13eac3455e,german,nonnative,male,emb7,0.4999957084655761
478,5f58c7ac49483e055a5b96bb,german,nonnative,male,emb7,0.4999140501022339
479,60fdb038bb7b41e60152a00c,german,nonnative,female,emb7,0.4999128878116607
