,csvfile_items,csvfile_raters,csvfile_triplets,seed,batch_size,reg_type,max_iter,lr,test_rater,max_workers,verbose,device,num_dims,fit_items,fit_raters,fit_sequence,force_positive,distance,config_path,output_folder,state_dict_path,valid_loss,valid_accuracy,test_loss,test_accuracy,lambda_item,lambda_rater,fold,variables_item,variables_rater,time,train_accuracy,train_loss
430,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_430.pth,0.8769341487633554,0.620202850877193,0.8722585565165469,0.6230811403508771,0.0,0.003162,5_2,sex,,708.725075006485,0.6176900584795322,0.8775341503801402
431,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_431.pth,0.8768106814016375,0.620202850877193,0.8724396992148015,0.6230811403508771,0.003162,0.003162,5_2,sex,,696.9013271331787,0.6176900584795322,0.877585434425644
432,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_432.pth,0.8768612491457086,0.6189692982456141,0.8734001475468016,0.6218475877192983,0.01,0.003162,5_2,sex,,733.5759472846985,0.6155884502923976,0.8782720736592834
433,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_433.pth,0.8779595577925966,0.6195175438596491,0.8764362408403765,0.623766447368421,0.03162,0.003162,5_2,sex,,744.904093503952,0.6158625730994152,0.880060340925964
434,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_434.pth,0.8780897029659205,0.6195175438596491,0.8766349533147979,0.623766447368421,0.1,0.003162,5_2,sex,,634.6208689212799,0.6158625730994152,0.880180363418066
435,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_435.pth,0.8781167645203439,0.6155427631578947,0.8766755555805407,0.6188322368421053,0.3162,0.003162,5_2,sex,,453.4228527545929,0.6146747076023392,0.8802053544953553
436,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_436.pth,0.8781097332636515,0.6195175438596491,0.8766651373160513,0.623766447368421,1.0,0.003162,5_2,sex,,452.8160629272461,0.6158625730994152,0.8801988718802469
437,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_437.pth,0.8781015977524874,0.6195175438596491,0.8766535740149649,0.623766447368421,3.162,0.003162,5_2,sex,,390.5480523109436,0.6158625730994152,0.880191415374042
438,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_438.pth,0.8781189730292872,0.6155427631578947,0.8766782409266421,0.6188322368421053,10.0,0.003162,5_2,sex,,688.6809582710266,0.6146747076023392,0.8802070359737553
439,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_439.pth,0.8781162082103261,0.6155427631578947,0.8766743697618183,0.6188322368421053,31.62,0.003162,5_2,sex,,732.542906999588,0.6146747076023392,0.8802045967146667
440,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_440.pth,0.8769520102885732,0.620202850877193,0.8722813035312452,0.6230811403508771,0.0,0.01,5_2,sex,,797.3812062740326,0.6176900584795322,0.8775380832409998
441,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_441.pth,0.8768272901836195,0.620202850877193,0.872464308613225,0.6230811403508771,0.003162,0.01,5_2,sex,,228.66084361076355,0.6176900584795322,0.8775897311885454
442,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_442.pth,0.8768782960741144,0.6189692982456141,0.8734219063792312,0.6218475877192983,0.01,0.01,5_2,sex,,789.2977454662323,0.6155884502923976,0.878274246963144
443,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_443.pth,0.8779920350041306,0.6195175438596491,0.8764875939017848,0.623766447368421,0.03162,0.01,5_2,sex,,287.279123544693,0.6158625730994152,0.8800780846361529
444,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_444.pth,0.8780709337769893,0.6195175438596491,0.8766100406646729,0.623766447368421,0.1,0.01,5_2,sex,,295.6879470348358,0.6158625730994152,0.880151531152558
445,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_445.pth,0.8781208615554007,0.6195175438596491,0.8766829350538421,0.623766447368421,0.3162,0.01,5_2,sex,,804.5677020549774,0.6158625730994152,0.8801970394731266
446,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_446.pth,0.8781257585475319,0.6155427631578947,0.8766899799045763,0.6188322368421053,1.0,0.01,5_2,sex,,228.03796792030334,0.6146747076023392,0.8802014770563583
447,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_447.pth,0.8781285505545767,0.6155427631578947,0.8766945495940092,0.6188322368421053,3.162,0.01,5_2,sex,,644.1581945419312,0.6146747076023392,0.8802040100794787
448,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_448.pth,0.8781198189969648,0.6195175438596491,0.8766816017920511,0.623766447368421,10.0,0.01,5_2,sex,,792.7344517707825,0.6158625730994152,0.8801960718562032
449,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_449.pth,0.87812389302672,0.6195175438596491,0.8766877755784152,0.623766447368421,31.62,0.01,5_2,sex,,323.3251769542694,0.6158625730994152,0.8801998827192519
450,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_450.pth,0.8770303893507573,0.6196546052631579,0.872374813807638,0.6229440789473685,0.0,0.03162,5_2,sex,,302.1970582008362,0.6178728070175439,0.8775721178417317
451,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_451.pth,0.8768991179633558,0.620202850877193,0.8725238829328302,0.6230811403508771,0.003162,0.03162,5_2,sex,,656.0321159362793,0.6176900584795322,0.8776769523035016
452,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_452.pth,0.8769478285521791,0.620202850877193,0.8740423154412654,0.6230811403508771,0.01,0.03162,5_2,sex,,724.3487198352814,0.6176900584795322,0.8783504847894635
453,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_453.pth,0.8780357471683569,0.6195175438596491,0.8765426466339513,0.623766447368421,0.03162,0.03162,5_2,sex,,296.9291338920593,0.6158625730994152,0.8800817396905687
454,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_454.pth,0.8781861401440805,0.6195175438596491,0.8767730300886589,0.623766447368421,0.1,0.03162,5_2,sex,,808.973316192627,0.6158625730994152,0.8802206763747142
455,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_455.pth,0.8782084458752683,0.6155427631578947,0.8768048087755839,0.6188322368421053,0.3162,0.03162,5_2,sex,,448.8099751472473,0.6146747076023392,0.8802406021028931
456,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_456.pth,0.8782004651270414,0.6155427631578947,0.8767940056951422,0.6188322368421053,1.0,0.03162,5_2,sex,,452.786723613739,0.6146747076023392,0.88023351960712
457,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_457.pth,0.8781898575916625,0.6195175438596491,0.8767785126702827,0.623766447368421,3.162,0.03162,5_2,sex,,299.20845913887024,0.6158625730994152,0.8802238298438446
458,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_458.pth,0.8781934945206893,0.6195175438596491,0.8767835612882647,0.623766447368421,10.0,0.03162,5_2,sex,,731.6036939620972,0.6158625730994152,0.8802270805626585
459,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_459.pth,0.8781943948645341,0.6155427631578947,0.8767851476083722,0.6188322368421053,31.62,0.03162,5_2,sex,,759.1719298362732,0.6146747076023392,0.8802278951594704
460,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_460.pth,0.8774855617891278,0.6204769736842105,0.87290750888356,0.6208881578947368,0.0,0.1,5_2,sex,,223.9177975654602,0.617781432748538,0.8778415252590737
461,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_461.pth,0.8773284031633746,0.620202850877193,0.8729848150621381,0.6230811403508771,0.003162,0.1,5_2,sex,,299.77787709236145,0.6176900584795322,0.8779729737175835
462,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_462.pth,0.8772382778033876,0.620202850877193,0.8733171025911967,0.6230811403508771,0.01,0.1,5_2,sex,,926.2365791797638,0.6176900584795322,0.8779985319104111
463,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_463.pth,0.8784731396457606,0.6195175438596491,0.8770620530111748,0.623766447368421,0.03162,0.1,5_2,sex,,453.7186825275421,0.6158625730994152,0.8803850990986963
464,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_464.pth,0.8785957087550247,0.6195175438596491,0.8772502165091666,0.623766447368421,0.1,0.1,5_2,sex,,738.9087827205658,0.6158625730994152,0.8804974517627069
465,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_465.pth,0.8786208755091617,0.6195175438596491,0.8772877967148497,0.623766447368421,0.3162,0.1,5_2,sex,,662.9842715263367,0.6158625730994152,0.880520456715634
466,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_466.pth,0.878639396868254,0.6155427631578947,0.8773145842970463,0.6188322368421053,1.0,0.1,5_2,sex,,668.5166227817535,0.6146747076023392,0.8805373126303243
467,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_467.pth,0.8786271611849467,0.6195175438596491,0.8772966934923541,0.623766447368421,3.162,0.1,5_2,sex,,772.1872646808624,0.6158625730994152,0.8805261885213573
468,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_468.pth,0.878623224141305,0.6195175438596491,0.8772908260947779,0.623766447368421,10.0,0.1,5_2,sex,,698.5320916175842,0.6158625730994152,0.8805225773861534
469,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_469.pth,0.8786320864108571,0.6155427631578947,0.8773041200219539,0.6188322368421053,31.62,0.1,5_2,sex,,719.5390341281891,0.6146747076023392,0.8805307104573612
470,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_470.pth,0.8802914368478876,0.6204769736842105,0.8755903798237181,0.6208881578947368,0.0,0.3162,5_2,sex,,369.181489944458,0.617781432748538,0.8805952239454838
471,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_471.pth,0.8801042709434241,0.6204769736842105,0.8756664729954904,0.6208881578947368,0.003162,0.3162,5_2,sex,,774.7791390419006,0.617781432748538,0.8806204074307492
472,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_472.pth,0.8800225393813953,0.6189692982456141,0.876343776259506,0.6218475877192983,0.01,0.3162,5_2,sex,,683.6628522872925,0.6155884502923976,0.8811000059222618
473,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_473.pth,0.8812407725735715,0.6195175438596491,0.8801096050362838,0.623766447368421,0.03162,0.3162,5_2,sex,,218.33741307258606,0.6158625730994152,0.8831475659420616
474,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_474.pth,0.8812398053052133,0.6195175438596491,0.8801582758886772,0.623766447368421,0.1,0.3162,5_2,sex,,723.2941818237305,0.6158625730994152,0.883160554526145
475,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_475.pth,0.8812655241865861,0.6195175438596491,0.8801947853021455,0.623766447368421,0.3162,0.3162,5_2,sex,,612.2753400802612,0.6158625730994152,0.8831814196374681
476,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_476.pth,0.8812785702839232,0.6195175438596491,0.8802096247673035,0.623766447368421,1.0,0.3162,5_2,sex,,621.5290207862854,0.6158625730994152,0.8831937013313784
477,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_477.pth,0.8812779114957441,0.6195175438596491,0.8802135586738586,0.623766447368421,3.162,0.3162,5_2,sex,,435.1035010814667,0.6158625730994152,0.8831922983565526
478,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_478.pth,0.8812757793225741,0.6195175438596491,0.8802091489758408,0.623766447368421,10.0,0.3162,5_2,sex,,432.86408495903015,0.6158625730994152,0.8831928930087396
479,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_479.pth,0.8812894131007948,0.6155427631578947,0.8802285727701689,0.6188322368421053,31.62,0.3162,5_2,sex,,217.66225123405457,0.6146747076023392,0.8832025378071077
480,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_480.pth,0.8715707638807464,0.6255482456140351,0.8739142376079894,0.6244517543859649,0.0,0.0,5_3,sex,,366.80706310272217,0.6166392543859649,0.8786257554215995
481,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_481.pth,0.8718962763485155,0.6255482456140351,0.8742333336880332,0.6244517543859649,0.003162,0.0,5_3,sex,,664.2012603282928,0.6166392543859649,0.8789373517733569
482,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_482.pth,0.8730468708172179,0.6243146929824561,0.8743746730319241,0.6222587719298246,0.01,0.0,5_3,sex,,674.0799798965454,0.6148574561403509,0.8793657770630909
483,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_483.pth,0.87581895004239,0.623766447368421,0.8760186214196054,0.6212993421052632,0.03162,0.0,5_3,sex,,720.4507737159729,0.6152686403508771,0.8806933460876956
484,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,300,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval_categorical_4.cfg,configs/triplets3ab_crossval_categorical_4,configs/triplets3ab_crossval_categorical_4/model_state_0_0_0_0_484.pth,0.8760143905355219,0.623766447368421,0.8761204219700998,0.6212993421052632,0.1,0.0,5_3,sex,,274.9318685531616,0.6152686403508771,0.8809286366429245
